gid,team,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,inn13,inn14,inn15,inn16,inn17,inn18,inn19,inn20,inn21,inn22,inn23,inn24,inn25,inn26,inn27,inn28,lob,mgr,stattype,b_pa,b_ab,b_r,b_h,b_d,b_t,b_hr,b_rbi,b_sh,b_sf,b_hbp,b_w,b_iw,b_k,b_sb,b_cs,b_gdp,b_xi,b_roe,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,d_po,d_a,d_e,d_dp,d_tp,d_pb,d_wp,d_sb,d_cs,start_l1,start_l2,start_l3,start_l4,start_l5,start_l6,start_l7,start_l8,start_l9,start_f1,start_f2,start_f3,start_f4,start_f5,start_f6,start_f7,start_f8,start_f9,start_f10,date,number,site,opp,wl,gametype,box
ASW194808220,ASW,0,2,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,7,,value,34,30,3,7,1,0,0,3,0,0,0,4,1,8,1,0,0,0,1,27,0,31,3,1,0,0,0,0,2,0,4,0,1,0,0,0,0,1,0,27,18,1,1,0,0,1,0,1,wilsa101,soueh101,davip102,broww101,boydb102,robin101,trouq101,hills101,poweb103,poweb103,trouq101,boydb102,davip102,soueh101,wilsa101,robin101,broww101,hills101,,19480822,0,CHI10,ASE,w,allstar,y
BIR194808221,NY6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,9,,,,,,,,,,,,,,,,,27,,,6,,,,0,0,,,16,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,santj102,,,,,,,,,,19480822,1,NOL01,BIR,w,exhibition,
BIR194808221,BIR,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,value,,,0,6,,,,,,,,,,16,,,,,,27,,,,,,,9,,,,,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,19480822,1,NOL01,NY6,l,exhibition,
BIR194808222,NY6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,4,,,,,,,,,,,,,,,,,21,,,,,,,2,,,,,,,,,,,,,21,,0,,0,,,,,,,,,,,,,,loper102,,,,,,,,,,19480822,2,NOL01,BIR,w,exhibition,
BIR194808222,BIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,2,,,,,,,,,,,,,,,,,21,,,,,,,4,,,,,,,,,,,,,21,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,19480822,2,NOL01,NY6,l,exhibition,
BLG194808222,HOM,6,0,0,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,,value,43,40,10,14,2,0,0,,0,,0,3,,5,1,,,,,27,,43,13,1,0,0,6,,4,,5,2,2,0,0,,,,0,27,11,1,1,0,0,2,,,garyc101,banks101,brucc101,thurb101,parkt101,napie101,tricb101,clifl101,evanc102,evanc102,clifl101,thurb101,brucc101,garyc101,banks101,napie101,parkt101,tricb101,,19480822,2,BAL14,BLG,w,exhibition,y
BLG194808222,BLG,0,0,1,0,4,1,0,0,0,,,,,,,,,,,,,,,,,,,,10,,value,43,37,6,13,1,0,0,,0,,2,4,,5,1,,,,,27,,43,14,2,0,0,10,,3,,5,0,0,0,0,,,,0,27,10,3,2,0,0,0,,,finne101,russf101,mccob106,washj102,kimbh102,robif104,blacj103,burke103,wilma101,burke103,robif104,washj102,wilma101,finne101,russf101,mccob106,kimbh102,blacj103,,19480822,2,BAL14,HOM,l,exhibition,y
CVB194808220,CAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,4,7,,,,,,,,,,,,,,,,24,,,12,,,1,8,,,,,,,,,,,,,24,,0,,0,,,,,,,,,,,,,,stewr101,,,,,,,,,,19480822,0,TOL05,CVB,l,exhibition,
CVB194808220,CVB,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,8,12,,,1,3,,,,,,,,,,,,27,,,7,,,,4,,,,,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,breme101,,,,,,,,,,19480822,0,TOL05,CAG,w,exhibition,
HOM194808221,BLG,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,value,,,1,6,,,,,,,,,,,,,,,,24,,,12,,,,10,,,,,,,,,,,,,24,,5,,0,,,,,,,,,,,,,,wilma101,perkb101,,,,,,,,,19480822,1,WAS09,HOM,l,exhibition,
HOM194808221,HOM,0,0,0,3,3,2,2,0,,,,,,,,,,,,,,,,,,,,,,,value,,,10,12,,,,,,,,,,,,,,,,27,,,6,,,,1,,,,,,,,,,,,,27,,1,,0,,,,,,,,,,,,,,blaig101,clifl101,,,,,,,,,19480822,1,WAS09,BLG,w,exhibition,
IN9194808221,NY5,0,0,0,1,0,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,value,,,4,9,,,,,,,,,,,,,,,,24,,,11,,,,7,,,,,,,,,,,,,24,,2,,0,,,,,,,,,,,,,,davic105,baker101,,,,,,,,,19480822,1,COL05,IN9,l,exhibition,
IN9194808221,IN9,1,0,0,0,3,0,2,1,,,,,,,,,,,,,,,,,,,,,,,value,,,7,11,,,,,,,,,,,,,,,,27,,,9,,,,4,4,,,,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,porta103,piggl101,,,,,,,,,19480822,1,COL05,NY5,w,exhibition,
IN9194808222,NY5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,10,,,,,,,,,,,,,,,,,27,,,,,,,1,,,,,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,19480822,2,ZAN02,IN9,w,exhibition,
IN9194808222,IN9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,1,,,,,,,,,,,,,,,,,27,,,,,,,10,,,,,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,19480822,2,ZAN02,NY5,l,exhibition,
KCM194808220,MEM,2,0,0,0,0,0,4,4,2,,,,,,,,,,,,,,,,,,,,9,,value,48,39,12,12,0,0,0,6,1,,0,8,,4,,,,,,24,,46,14,2,3,0,14,11,5,,1,1,1,0,0,,,,0,24,9,3,1,0,0,1,,,scotj108,wellw102,hydec101,welli101,jonec108,cowaj101,barnh103,varoo101,sharp101,sharp101,jonec108,barnh103,cowaj101,varoo101,wellw102,welli101,hydec101,scotj108,,19480822,0,DEN03,KCM,l,exhibition,y
KCM194808220,KCM,0,0,1,3,0,5,1,4,,,,,,,,,,,,,,,,,,,,,8,,value,46,40,14,14,2,3,0,12,0,,1,5,,1,,,,,,27,,48,12,0,0,0,12,9,8,,4,0,0,0,1,,,,1,27,15,7,2,0,1,0,,,carta103,oneib801,scotj106,thomh103,howae101,taboe101,coopt101,robec103,collg101,collg101,taboe101,oneib801,robec103,thomh103,carta103,howae101,scotj106,coopt101,,19480822,0,DEN03,MEM,w,exhibition,y
NW2194808221,PH5,0,0,0,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,9,,value,40,38,4,12,0,0,0,,0,,0,2,,,0,,,,,27,,33,5,0,0,0,1,,4,,,0,0,0,0,,,,0,27,,0,0,0,0,0,,,watkm101,dennd102,brata101,simph101,duckm101,bensg101,glens101,crigu101,mcheh101,mcheh101,glens101,crigu101,dennd102,watkm101,duckm101,bensg101,simph101,brata101,,19480822,1,NWK04,NW2,w,exhibition,y
NW2194808221,PH5,0,0,0,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,9,,lower,,38,4,12,,,,,,,,,,,,,,,,27,,30,5,,,,1,,,,,,,,,,,,,27,,0,,0,,,,,watkm101,dennd102,brata101,simph101,duckm101,bensg101,glens101,crigu101,mcheh101,mcheh101,glens101,crigu101,dennd102,watkm101,duckm101,bensg101,simph101,brata101,,19480822,1,NWK04,NW2,w,exhibition,y
NW2194808221,PH5,0,0,0,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,9,,upper,,38,4,12,,,,,,,,,,,,,,,,27,,33,7,,,,1,,,,,,,,,,,,,27,,0,,0,,,,,watkm101,dennd102,brata101,simph101,duckm101,bensg101,glens101,crigu101,mcheh101,mcheh101,glens101,crigu101,dennd102,watkm101,duckm101,bensg101,simph101,brata101,,19480822,1,NWK04,NW2,w,exhibition,y
NW2194808221,NW2,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,5,,value,33,29,1,5,0,0,0,,0,,0,4,,,0,,,,,27,,40,12,0,0,0,4,,2,,,0,0,0,0,,,,0,27,,0,0,0,0,0,,,wilkj101,willc109,pearl102,wilsb104,mclaj105,willc107,wallb102,willl107,hookl101,hookl101,wallb102,pearl102,willl107,wilsb104,willc109,willc107,wilkj101,mclaj105,,19480822,1,NWK04,PH5,l,exhibition,y
NW2194808221,NW2,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,5,,lower,,30,1,7,,,,,,,,,,,,,,,,27,,40,12,,,,4,,,,,,,,,,,,,27,,0,,0,,,,,wilkj101,willc109,pearl102,wilsb104,mclaj105,willc107,wallb102,willl107,hookl101,hookl101,wallb102,pearl102,willl107,wilsb104,willc109,willc107,wilkj101,mclaj105,,19480822,1,NWK04,PH5,l,exhibition,y
NW2194808221,NW2,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,5,,upper,,29,1,5,,,,,,,,,,,,,,,,27,,38,12,,,,4,,,,,,,,,,,,,27,,0,,0,,,,,wilkj101,willc109,pearl102,wilsb104,mclaj105,willc107,wallb102,willl107,hookl101,hookl101,wallb102,pearl102,willl107,wilsb104,willc109,willc107,wilkj101,mclaj105,,19480822,1,NWK04,PH5,l,exhibition,y
NW2194808222,PH5,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,2,,value,18,18,1,3,0,0,0,,0,,0,0,,,0,,,,,15,,21,2,0,0,0,2,,4,,,0,0,0,0,,,,0,15,,0,0,0,0,0,,,watkm101,dennd102,brata101,simph101,duckm101,bensg101,glens101,crigu101,deshu101,deshu101,glens101,crigu101,dennd102,watkm101,duckm101,bensg101,simph101,brata101,,19480822,2,NWK04,NW2,l,exhibition,y
NW2194808222,PH5,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,2,,lower,,18,1,3,,,,,,,,,,,,,,,,15,,18,2,,,,2,,,,,,,,,,,,,15,,0,,0,,,,,watkm101,dennd102,brata101,simph101,duckm101,bensg101,glens101,crigu101,deshu101,deshu101,glens101,crigu101,dennd102,watkm101,duckm101,bensg101,simph101,brata101,,19480822,2,NWK04,NW2,l,exhibition,y
NW2194808222,PH5,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,2,,upper,,18,1,3,,,,,,,,,,,,,,,,15,,21,2,,,,2,,,,,,,,,,,,,15,,0,,0,,,,,watkm101,dennd102,brata101,simph101,duckm101,bensg101,glens101,crigu101,deshu101,deshu101,glens101,crigu101,dennd102,watkm101,duckm101,bensg101,simph101,brata101,,19480822,2,NWK04,NW2,l,exhibition,y
NW2194808222,NW2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,4,,value,21,17,2,2,0,0,0,,0,,0,4,,,0,,,,,15,,18,3,0,0,0,1,,0,,,0,0,0,0,,,,0,15,,0,0,0,0,0,,,wilkj101,willc109,pearl102,wilsb104,mclaj105,willc107,wallb102,willl107,lansw101,lansw101,mclaj105,pearl102,willl107,wilsb104,willc109,willc107,wilkj101,wallb102,,19480822,2,NWK04,PH5,w,exhibition,y
NW2194808222,NW2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,4,,lower,,17,2,2,,,,,,,,,,,,,,,,15,,18,3,,,,1,,,,,,,,,,,,,15,,0,,0,,,,,wilkj101,willc109,pearl102,wilsb104,mclaj105,willc107,wallb102,willl107,lansw101,lansw101,mclaj105,pearl102,willl107,wilsb104,willc109,willc107,wilkj101,wallb102,,19480822,2,NWK04,PH5,w,exhibition,y
NW2194808222,NW2,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,4,,upper,,18,2,2,,,,,,,,,,,,,,,,15,,18,3,,,,1,,,,,,,,,,,,,15,,0,,0,,,,,wilkj101,willc109,pearl102,wilsb104,mclaj105,willc107,wallb102,willl107,lansw101,lansw101,mclaj105,pearl102,willl107,wilsb104,willc109,willc107,wilkj101,wallb102,,19480822,2,NWK04,PH5,w,exhibition,y
BLG194808231,NW2,0,0,1,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,10,,value,40,40,3,12,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,24,0,37,7,0,1,0,9,7,5,0,0,0,0,0,1,0,0,0,0,24,14,2,0,0,0,0,0,0,wilkj101,willc109,pearl102,irvim101,harvb102,wilsb104,wallb102,willl107,goldc101,goldc101,wallb102,pearl102,willl107,wilsb104,willc109,irvim101,wilkj101,harvb102,,19480823,1,PHI11,BLG,l,regular,y
BLG194808231,BLG,0,1,3,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,,value,37,31,9,7,0,1,0,8,1,0,0,5,0,0,0,0,0,0,1,27,0,40,12,0,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,27,16,1,0,0,0,0,2,0,gillj102,russf101,kimbh102,lockl101,washj102,buttt102,finne101,robif104,byrdb101,byrdb101,robif104,washj102,gillj102,finne101,buttt102,lockl101,kimbh102,russf101,,19480823,1,PHI11,NW2,w,regular,y
PH5194808232,HOM,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,7,,value,34,32,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,26,0,36,5,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,26,8,2,0,0,0,0,0,0,marql101,banks101,eastl101,leonb101,thurb101,brucc101,garyc101,clifl101,parkt101,parkt101,clifl101,leonb101,brucc101,garyc101,banks101,eastl101,marql101,thurb101,,19480823,2,PHI11,PH5,l,regular,y
PH5194808232,PH5,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,9,,value,36,33,1,5,0,0,1,1,0,0,0,3,0,0,0,0,0,0,2,27,0,34,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,27,16,1,0,0,0,0,0,0,austf101,watkm101,brata101,simph101,bensg101,duckm101,cashb101,dennd102,rickb102,rickb102,cashb101,dennd102,duckm101,watkm101,austf101,bensg101,simph101,brata101,,19480823,2,PHI11,HOM,w,regular,y
ASE194808240,ASW,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,2,,value,30,29,1,5,0,0,0,1,0,0,0,1,0,3,1,1,2,0,0,24,0,37,9,2,0,1,6,3,5,2,1,0,0,0,0,0,0,1,1,24,11,3,2,0,1,0,0,1,wilsa101,soueh101,davip102,broww101,boydb102,gracw101,hills101,bassp101,clarw103,clarw103,bassp101,boydb102,davip102,soueh101,wilsa101,gracw101,broww101,hills101,,19480824,0,NYC16,ASE,l,allstar,y
ASE194808240,ASE,0,0,3,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,7,,value,37,32,6,9,2,0,1,4,0,0,0,5,2,1,0,1,1,0,2,27,0,30,5,0,0,0,1,1,1,0,3,0,0,0,0,0,1,1,0,27,12,0,2,0,0,0,1,1,marql101,minom101,lockl101,eastl101,crowg101,gillj102,austf101,cashb101,mannm101,mannm101,cashb101,crowg101,gillj102,minom101,austf101,lockl101,marql101,eastl101,,19480824,0,NYC16,ASW,w,allstar,y
BIR194808240,NY6,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,value,,,7,16,,,,,,,,,,,,,,,,27,,,12,,,,6,,,,,,,,,,,,,27,,3,,0,,,,,,,,,,,,,,clarc103,noblr101,,,,,,,,,19480824,0,GRE01,BIR,w,exhibition,
BIR194808240,BIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,6,12,,,,,,,,,,,,,,,,27,,,16,,,,7,,,,,,,,,,,,,27,,1,,0,,,,,,,,,,,,,,wills104,bellh102,,,,,,,,,19480824,0,GRE01,NY6,l,exhibition,
CVB194808240,CAG,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,value,,,3,4,,,,,,,,,,,,,,,,27,,,8,,,,1,,,,,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,jessg101,,,,,,,,,,19480824,0,CIN07,CVB,w,regular,
CVB194808240,CVB,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,value,,,1,8,,,,,,,,,,,,,,,,27,,,4,,,,3,,,,,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,smite111,,,,,,,,,,19480824,0,CIN07,CAG,l,regular,
IN9194808240,NY5,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,value,,,2,14,,,,,,,,,,,,,,,,24,,,10,,,,7,7,,,,,,,,,,,,24,,0,,0,,,,,,,,,,,,,,vierc101,baker101,,,,,,,,,19480824,0,RCI01,IN9,l,exhibition,
IN9194808240,IN9,0,2,0,0,2,0,3,0,,,,,,,,,,,,,,,,,,,,,,,value,,,7,10,,,,,,,,,,,,,,,,27,,,14,,,,2,,,,,,,,,,,,,27,,2,,0,,,,,,,,,,,,,,godim101,piggl101,,,,,,,,,19480824,0,RCI01,NY5,w,exhibition,
KCM194808240,MEM,2,3,0,4,0,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,value,,,12,13,,,,,,,,,,,,,,,,25,,,15,,,,13,,,,,,,,,,,,,25,,5,,,,,,,,,,,,,,,,woods103,jonec108,,,,,,,,,19480824,0,DEN03,KCM,l,exhibition,
KCM194808240,KCM,2,0,1,5,0,1,0,3,1,,,,,,,,,,,,,,,,,,,,,,value,,,13,15,,,,,,,,,,,,,,,,27,,,13,,,,12,,,,,,,,,,,,,27,,1,,,,,,,,,,,,,,,,johnc103,taboe101,,,,,,,,,19480824,0,DEN03,MEM,w,exhibition,
BIR194808250,NY6,0,1,0,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,value,,,4,8,,,,,,,,,,11,,,,,,27,,,9,,,,3,,,,,,,,,,,,,27,,2,,0,,,,,,,,,,,,,,jenkp101,noblr101,,,,,,,,,19480825,0,MEM02,BIR,w,exhibition,
BIR194808250,BIR,1,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,value,,,3,9,,,,,,,,,,,,,,,,27,,,8,,,,4,,,,11,,,,,,,,,27,,3,,0,,,,,,,,,,,,,,poweb103,bellh102,,,,,,,,,19480825,0,MEM02,NY6,l,exhibition,
CVB194808250,CAG,1,1,0,0,0,1,5,0,0,,,,,,,,,,,,,,,,,,,,10,,value,45,38,8,11,4,1,,7,,,,7,,9,2,,,,,27,,39,9,1,,,5,,7,,6,,,,,,,,,27,12,1,2,0,,,,,baylh101,mcnec101,cartm101,pendj101,willj113,rhodh101,milej102,rodrb102,shepf102,shepf102,rodrb102,willj113,mcnec101,baylh101,pendj101,milej102,rhodh101,cartm101,,19480825,0,YOU01,CVB,w,regular,y
CVB194808250,CAG,1,1,0,0,0,1,5,0,0,,,,,,,,,,,,,,,,,,,,10,,lower,,38,8,11,4,1,,7,,,,,,,2,,,,,27,,32,9,1,,,5,,7,,6,,,,,,,,,27,12,1,2,0,,,,,baylh101,mcnec101,cartm101,pendj101,willj113,rhodh101,milej102,rodrb102,shepf102,shepf102,rodrb102,willj113,mcnec101,baylh101,pendj101,milej102,rhodh101,cartm101,,19480825,0,YOU01,CVB,w,regular,y
CVB194808250,CAG,1,1,0,0,0,1,5,0,0,,,,,,,,,,,,,,,,,,,,10,,upper,,38,8,11,4,1,,7,,,,,,,2,,,,,27,,39,9,1,,,5,,7,,6,,,,,,,,,27,12,1,2,0,,,,,baylh101,mcnec101,cartm101,pendj101,willj113,rhodh101,milej102,rodrb102,shepf102,shepf102,rodrb102,willj113,mcnec101,baylh101,pendj101,milej102,rhodh101,cartm101,,19480825,0,YOU01,CVB,w,regular,y
CVB194808250,CVB,0,4,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,7,,value,39,32,5,9,1,,,4,,,,7,,6,,,,,,27,,45,11,4,1,,8,,7,,9,,,,,,,,,27,8,3,,0,,,,,minog101,warea101,renfc101,harrt102,greej108,longe102,breme101,reynb103,brewc102,brewc102,greej108,warea101,reynb103,harrt102,renfc101,breme101,minog101,longe102,,19480825,0,YOU01,CAG,l,regular,y
CVB194808250,CVB,0,4,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,7,,lower,,32,5,9,1,,,4,,,,,,,,,,,,27,,38,11,4,1,,8,,7,,9,,,,,,,,,27,8,3,,0,,,,,minog101,warea101,renfc101,harrt102,greej108,longe102,breme101,reynb103,brewc102,brewc102,greej108,warea101,reynb103,harrt102,renfc101,breme101,minog101,longe102,,19480825,0,YOU01,CAG,l,regular,y
CVB194808250,CVB,0,4,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,7,,upper,,32,5,9,1,,,4,,,,,,,,,,,,27,,45,11,4,1,,8,,7,,9,,,,,,,,,27,8,3,,0,,,,,minog101,warea101,renfc101,harrt102,greej108,longe102,breme101,reynb103,brewc102,brewc102,greej108,warea101,reynb103,harrt102,renfc101,breme101,minog101,longe102,,19480825,0,YOU01,CAG,l,regular,y
KCM194808250,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,5,,,,,,,,,,,,,,,,,24,,,3,,,3,20,,,,,,,,,,,,,24,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,19480825,0,OXF01,KCM,l,regular,
KCM194808250,KCM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,20,3,,,3,,,,,,,,,,,,,27,,,,,,,5,,,,,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,19480825,0,OXF01,MEM,w,regular,
NW2194808250,BLG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,6,,,,,,,,,,,,,,,,,27,,,,,,,3,,,,,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,19480825,0,BAN01,NW2,w,regular,
NW2194808250,NW2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,value,,,3,,,,,,,,,,,,,,,,,27,,,,,,,6,,,,,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,19480825,0,BAN01,BLG,l,regular,
IN9194808260,NY5,1,0,0,0,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,value,,,4,8,,,,,,,,,,,,,,,,24,,,12,1,1,,5,,,,,,,,,,,,,24,,3,,0,,,,,,,,,,,,,,stann101,hayej104,,,,,,,,,19480826,0,IND10,IN9,l,exhibition,
IN9194808260,NY5,1,0,0,0,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,upper,,,4,8,,,,,,,,,,,,,,,,26,,,12,1,1,,5,,,,,,,,,,,,,26,,3,,0,,,,,,,,,,,,,,stann101,hayej104,,,,,,,,,19480826,0,IND10,IN9,l,exhibition,
IN9194808260,IN9,2,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,value,,,5,12,1,1,,,,,,,,,,,,,,27,,,8,,,,4,,,,,,,,,,,,,27,,2,,0,,,,,,,,,,,,,,willj112,piggl101,,,,,,,,,19480826,0,IND10,NY5,w,exhibition,
KCM194808260,MEM,0,1,1,0,0,1,3,2,1,,,,,,,,,,,,,,,,,,,,12,,value,48,37,9,7,0,0,0,8,0,0,2,9,0,10,2,0,0,0,3,24,0,38,14,5,0,1,10,8,0,0,4,0,0,0,0,0,0,1,0,24,8,2,0,0,0,0,0,1,scotj108,wellw102,hydec101,boydb102,robin101,jonec108,cowaj101,varoo101,carts102,carts102,jonec108,boydb102,cowaj101,varoo101,wellw102,scotj108,robin101,hydec101,,19480826,0,KAN05,KCM,l,regular,y
KCM194808260,KCM,8,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,4,,value,38,38,10,14,5,0,1,10,0,0,0,0,0,4,0,1,0,0,1,27,0,48,7,0,0,0,9,2,9,0,10,2,0,0,0,0,2,0,0,27,8,6,0,0,0,0,2,0,bakeg101,soueh101,thomh103,broww101,howae101,taboe101,coopt101,robec103,collg101,collg101,taboe101,coopt101,robec103,soueh101,bakeg101,howae101,broww101,thomh103,,19480826,0,KAN05,MEM,w,regular,y
BIR194808270,NY6,0,1,1,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,value,,,4,9,,,2,,,,,,,,,,,,,24,,,9,,,1,8,,,,,,,,,,,,,24,,4,,0,,,,,,,,,,,,,,loper102,noblr101,,,,,,,,,19480827,0,LEX01,BIR,l,exhibition,
BIR194808270,BIR,3,2,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,value,,,8,9,,,1,,,,,,,,,,,,,27,,,9,,,2,4,4,,,,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,hearj103,bellh102,,,,,,,,,19480827,0,LEX01,NY6,w,exhibition,
HOM194808270,PH5,0,0,0,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,4,,value,34,33,3,7,1,2,1,2,1,0,0,0,0,1,0,0,2,0,2,26,0,36,7,0,1,3,4,3,2,0,9,0,0,0,0,0,0,0,1,26,5,1,0,0,1,0,0,0,austf101,watkm101,brata101,simph101,duckm101,bensg101,cashb101,dennd102,browb107,browb107,cashb101,dennd102,duckm101,watkm101,austf101,bensg101,simph101,brata101,,19480827,0,NWC01,HOM,l,regular,y
HOM194808270,HOM,0,1,0,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,6,,value,36,34,4,7,0,1,3,4,0,0,0,2,0,9,0,0,0,0,1,27,0,34,7,1,2,1,3,2,0,0,1,0,0,0,1,0,0,0,0,27,10,2,2,0,0,0,0,0,marql101,banks101,eastl101,leonb101,thurb101,brucc101,garyc101,clifl101,alext101,alext101,clifl101,leonb101,brucc101,garyc101,banks101,eastl101,marql101,thurb101,,19480827,0,NWC01,PH5,w,regular,y
IN9194808270,CVB,1,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,value,,,3,12,,,,,,,,,,,,,,,,27,,,5,,,,2,,,,,,,,,,,,,27,,1,,0,,,,,,,,,,,,,,longe102,harrt102,,,,,,,,,19480827,0,IND10,IN9,w,regular,
IN9194808270,IN9,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,value,,,2,5,,,,,,,,,,,,,,,,27,,,12,,,,3,3,,,,,,,,,,,,27,,0,,0,,,,,,,,,,,,,,cohej101,piggl101,,,,,,,,,19480827,0,IND10,CVB,l,regular,
KCM194808270,MEM,1,0,0,2,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,4,,value,37,33,6,10,1,1,1,6,0,0,0,4,0,6,2,1,1,0,0,27,0,39,9,1,0,0,2,2,5,0,4,0,0,0,0,0,0,0,0,27,10,2,1,0,0,0,0,0,scotj108,hydec101,colaj101,boydb102,robin101,jonec108,cowaj101,wellw102,carts102,carts102,jonec108,boydb102,cowaj101,robin101,wellw102,scotj108,colaj101,hydec101,,19480827,0,KAN05,KCM,w,regular,y
KCM194808270,KCM,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,10,,value,39,34,2,9,1,0,0,1,0,0,0,5,0,4,0,0,1,0,0,27,0,37,10,1,1,1,6,6,4,0,6,0,0,0,0,0,2,1,0,27,15,0,1,0,0,0,2,1,bakeg101,soueh101,thomh103,broww101,howae101,taboe101,coopt101,robec103,lamaj102,lamaj102,taboe101,coopt101,robec103,soueh101,bakeg101,howae101,broww101,thomh103,,19480827,0,KAN05,MEM,l,regular,y
